Vendor ID,Vendor Name,Inactive,Contact,Address-Line One,Address-Line Two,City,State,Zip,Country,Vend Type,1099 Type,Telephone 1,Telephone 2,Fax Number,Vendor E-mail,Vendor Web Site,Expense Account,Tax ID Number,Account Number,Ship Via,Use Standard Terms,C.O.D. Terms,Prepaid Terms,Terms Type,Due Days,Discount Days,Discount Percent,Credit Limit,Due Month End Terms,Name Long,Address Long,Special Note,Tax ID,Branch,Vendor Since Date,ID Replacement,Use Payment Settings,Vendor Payment Method,Vendor Cash Account
LTHAIPO02,"Thai Polycarbonate Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAIPO03,"Thai Polymer Supply  Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAIPR01,Thai Product Quality Limited,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAIRA01,Thai Rattan House,FALSE,k.porn,,,,,,,L,0,02-9345616,,02-9345617,thairattanhouse@hotmail.com,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAISA01,Thai Sakura Finace & Security,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAISA02,"Thai Sanwa Engineering Co.,Ltd.",FALSE,,"1243 Moo.13 ,Phaholyothin Km45","Klongnueng, A.klongluang",Pathumthanee,,12120,,L,0,02-9082006,02-9082047,02-5293294,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAISC01,"Thai Scale Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAISE01,"Thai Seat Belt Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAISE02,"Thaisecom Pitakkij Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAISI01,"Thai Sintokogio Co.,Ltd.",FALSE,,"Rojana Industrial Park 2,","44 Moo 4 Banchang, U-Thai,",Ayutthaya,,13210,Thailand,L,0,035-200710-8,,035-200719,supattra@thaisinto.co.th,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,0105539090232,,9/25/18,0,TRUE,,
LTHAISP01,"Thai Special Mold Co.,Ltd.",FALSE,,"259  Moo3,  Bhan-Lain,","Bangpa-In,",Ayutthaya,,13160,Thailand,L,0,01-8537186,,035-314481,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAISU01,Thai Summit Mold Manufacturing,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAITE01,"Thai Tech Matsuda Co., Ltd.",FALSE,,60/53 MOO 19 NAVANAKORN 2,"T.KLONGNUENG, A.KLONGLUANG",PATHUMTHANI,,12120,,L,0,02-529-3306-11,,02-529-3312,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAITH01,Thai Thawornrungroj Limited,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAITO01,"Thai Toko Engineering Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAITO02,"Thai Torica Co.,Ltd.",FALSE,Mr.Sukapat (To),"1858/18 Interlink Tower,6th","Floor Bangna-Trad Road,Bangna","Sub-district,Bangna",,"District,",Bangkok 10260,L,0,02-0902929(3 Lines),,02-090-2928,sales2@torica.th.com,chanokporn.suphunpong@torica.th.com,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,3/30/16,0,TRUE,,
LTHAIUN01,"Thai Unibros Co., Ltd.",FALSE,K.Suchit,"8 Vipawadee-Rungsit Rd.,",Jomphol Chatujuk,BANGKOK,,10900,THAILAND,L,0,02-2778800-4,02-2755834-38,02-2759910,unibros@cscoms.com,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,3/21/11,0,TRUE,,
LTHAIUS01,"Thai Usui Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAIWI01,"Thai Wire & Cable Services Co., Ltd.",FALSE,,,,,,,,L,0,0-3853-8944-6,0-3853-8190-1,0-3853-8380,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAIYA01,"Thai-Yasuda Insurance Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAMCH01,Thamchareon Supply,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHANAC01,Thanachai Engineering,FALSE,,,,,,,,L,0,02-8949717,,02-8949717,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHANAD01,Thanadol,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHANAJ01,"Thanajin Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHANAR01,Thanarat Engineering,FALSE,K.Pramoth,"95/139 Moo 4, Ekachai-Rama 2",T.Bangnamjued A.Muang,Samutsakorn,,74000,THAILAND,L,0,081-3079529,Fax: 034-874174,02-8949717,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/12/11,0,TRUE,,
LTHANAW01,"Thanawan Coolers Ltd., Thanawan CoPart.",FALSE,,117 Moo 7 T.Klongsuanphloo,A.Pranakorn Sri-Ayutthaya,Pranakornsriayuttaya,,13000,Thaiand,L,0,035-335778-9,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHANAW02,"Thanawan Kruengyen Ltd., Part.",FALSE,,,,,,,,L,0,035-213524,035-213525,035-213525,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHANAYU01,"Thanayuth Transport Ltd., Part.",FALSE,,227/121 M.7 T.LAMTASAW,A.WANGNOY  AYUTTHAYA,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHANIY01,Thaniya Travel Service,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHARAH01,"Thara Hotel Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHARNS01,"Tharn Samutprakarn Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHARNT01,Tharnthong Contractor Limited,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHASCO01,"Thasco Chemical Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAVID01,Mrs. Thavida (Century Height 1),TRUE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHAVIN01,"Thavinee Recruitment Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHECHW01,"Thechwork co.,ltd.",FALSE,,,,,,,,,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,11/6/10,0,TRUE,,
LTHECIT01,"The City Hotel, Sriracha",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHECUS01,The Custom Department,FALSE,,ถนนสุนทรโกษา เขตคลองเตย,,กรุงเทพฯ,,10110,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHEERA01,Theerathep Accounting Office,FALSE,MR.THIRAPOL  TEABRAT,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHEFED01,The Federation of Thai Industral,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHEIMA01,The Image,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHELAB01,"The Label Co., Ltd.",FALSE,,,,,,,,L,0,0-2902-3641-51,,0-2902-3658,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHEMAN01,"The Mandaring Hotel Public Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHEOFF01,The Office Depot,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHEREV01,The Revenue,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHERMA01,"Thermalpack Co., Ltd.",FALSE,Ms.Paveena,88/5 M 1 Bangbuathong,"Pakkred, Nonthaburi",,,,Thaiand,L,0,02-5986291-3,,02-5986294,paveena@thermalpack.net,,3121-0000-0,,081-7733894,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,2/14/11,0,TRUE,,
LTHERMO01,"Thermo Shield Co.,Ltd.",FALSE,Khun Prasit K.,"131/6 Moo 1,Rangsit-Patumthani","Road, Tambol Ban-Klang,Muang,",Pathumtani,,12000,,L,0,02-2452748,,02-2452749,"prasittms@gmail.com,thermoshield2007@gmail.com",,3121-0000-0,,081-8204800,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,9/24/12,0,TRUE,,
LTHESAF01,The Safety And Health At Work,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHESHE01,The Shell Company Of Thailand,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHESIA01,The Siam Commercial Bank PCL,FALSE,,,,,,,,L,0,,,,,,3144-0000-0,,,0,FALSE,TRUE,FALSE,FALSE,0,0,0.00000,0.00,FALSE,,,,,,,0,TRUE,,
LTHESRI01,"The Sri Muang Insurance Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,2101-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHETHA01,The Thai National Shippers,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHOMTO01,Thom Tohng,FALSE,,,,,,,,L,0,035-356417,035-356418,035-356418,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTHREEB01,"Three Bond Viv Sales (Thailand) Co., Lt",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTIEWEN01,"Tiew Engineering Ltd.,Part.",FALSE,,"39/22 Moo 2,","Klongjig,  Bangpa-In,",Ayutthaya,,13160,Thailand,L,0,035-220742,,035-220745,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTIGERP01,"Tiger Pack Co., Ltd.",FALSE,Mr.Jedsadakorn,70/122 M. 5 Soi Petchkasem42,"Petchkasem Rd., Bangkok",10160,,,Thaiand,L,0,(02) 8698675-76,(089) 1158090,(02) 8698677,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/30/11,0,TRUE,,
LTIGTRA01,T.I.G. Trading Limited,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTISAPO01,"Tisaporn Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTISCOS01,TISCO Securities Company Limited,FALSE,,"TISCO Tower, 48/8","North Sathorn Road, Bangkok",,,10500,THAILAND,L,0,02-6336538,,02-6336500,,www.tiscosec.com,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTISPER01,TIS Precision Ltd.PartCANCELLED,TRUE,K.Tithiphan,78/2 M.6 T.Sai Ma,"A.Muang,",Nonthaburi,,11000,Thailand,L,0,02-9035802,081-7009934,02-991-5670,tisprecision@yahoo.com,,3121-0000-0,,081-7009934,4,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/28/13,0,TRUE,,
LTJINNO01,TJ Innovation Partnership Limited.,FALSE,K.Tanakorn J.,"53/5 Moo 5 , Thetsaban 2 rd.",T.Bang Phlap A.Pak Kret,Nonthaburi,,11120,,L,0,02-9260033,,092-60033,tj_innovation@hotmail.com,,3121-0000-0,,085-066-9271,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,6/3/14,0,TRUE,,
LTKKCOR01,"TKK Corporation Co.,Ltd.",FALSE,"MR.CHAI, MS.AUY","71  SOI YENJIT 6,","TUNGWADDON,  SATHON,",BANGKOK,,10120,THAILAND,L,0,02-2117892,,02-2115359,supportsales@tkkcorporation.com,,7316-2140-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/16/12,0,TRUE,,
LTKKIND01,"TKK Industry Co., Ltd.",FALSE,K.Wanlaya,"21/85 M. 5 Sukhumvit Rd.,","Nongprue, Banglamung",Chonburi,,20150,Thaiand,L,0,038-413313,,038-413314,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,7/19/11,0,TRUE,,
LTKMMAC01,"T K M Machinery Co., Ltd.",FALSE,Mr.Wichai,"29/1639 Soi. 22 M 6 Rama 2 Rd,",A.Muang Samutsakron,74000,,,THAILAND,L,0,034-458089,083-0657395,034-458089,jsw_wichai@hotmail.com,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,2/16/11,0,TRUE,,
LTMCMAR01,"T.M.C. Marketing Ltd., Part.",FALSE,SUPAPORN,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTNTEXP01,"TNT Express Worldwide (Thailand) Co., L",FALSE,,,,,,,,L,0,26657500,26719300,26713181,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOCHID01,"Tochida (Thailand) Co.,Ltd.",FALSE,,"9/643 Moo 2, Leabwaree Rd.,","Klongfaed,  Nongjok,",Bangkok,,10530,Thailand,,0,02-9065988-9,,02-9065989,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,3/29/06,0,TRUE,,
LTOCHUT01,"Tochu Thailand Co.,Ltd.",FALSE,K.Nijawan,"388 M.6 Niyom-Klongsuan Rd,","Khlong Niyom Yatra, Bangbo,",Samutprakran,,10560,,L,0,02-3175381-8,,023175389,sales@tochu.co.th,,3121-0000-0,,081-3758127,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,1/22/15,0,TRUE,,
LTOKAIR01,"Tokai Rika (Thailand) Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,FALSE,FALSE,FALSE,FALSE,60,0,0.00000,0.00,FALSE,,,,,,,0,TRUE,,
LTOKIWA01,"Tokiwa A.P. (Thailand) Co., Ltd.",FALSE,,,,,,,,L,0,02-431-3157,,02-431-3158,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOKYOB01,"Tokyo Byokane (Thaialnd) Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOKYOM01,"Tokyo Machine & Tool(Thailand)Co.,Ltd.",FALSE,,"333Lao Peng Nguan1,17th Floor,","RoomA1,Soi Chaoey Phuang,",Viphavadee-Rungsit,,"Rd.,Jomphol,","Jatujak,Bangkok",L,0,02-2723252,,,"wanida@tokyo-mt.co.th, Kattareeya@tokyo-mt.co.th","rojana@tokyo-mt.co.th,r_nagayama@tokyo-mt.co.th,pook@tokyo-mt.co.th",3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,7/24/17,0,TRUE,,
LTOKYUW01,"Tokyu World Transport (Thailand) Co., L",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOMITA01,"Tomita Asia Co.,Ltd.",FALSE,,"25/21 Rimklongsaensaeb,","Bangkapii ,Huaykwang",Bangkok,,10310,Thailand,L,0,02-3692113-7,,02-3692118,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,10/15/08,0,TRUE,,
LTOOLIN01,"Tooling Supply Ltd., Part.",FALSE,MR.THIRAPOL  TEABRAT,,,,,,,L,0,02-5099226,02-9442153,02-5099227,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOOLPA01,"Tool Part Tech Ltd.,Part.",FALSE,,26/106-107 Moo 18 Phaholyothin,Rd. T.Klongnueng A.Klongluang,Pathumthani,,12120,Thailand,,0,02-5204558,,02-5204559,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,1/30/08,0,TRUE,,
LTOPFOR01,"Top Forms Computer Co., Ltd.",FALSE,,"67/4 MOO.8,BANGKHUNTIEN-CHAY","THAKAM,BANGKHUNTIEN BANGKOK",10150,,,Thaiand,L,0,0891787495,"028973667,028973962",02-897-2928,TOPFORMS@GMAIL.COM,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,3/2/11,0,TRUE,,
LTOPSTA01,"Top Star Trading Ltd., Part.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOSPLA01,Tosplant Engineering (Thailand),FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOTALA01,"Total Access Communication Public Co.,",FALSE,,,,,,,,L,0,,,,,,7437-2510-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOTALB01,"Total Best-Tech Co., Ltd.",FALSE,,,,,,,,L,0,0-2588-0728,0-2588-4391,0-2591-2394,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOTCOR01,TOT Corporation PCL,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOWASE01,"Towa Seisakusho (Thailand) Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOWASP01,"Towa Spring (Thailand) Co., Ltd.",FALSE,,,,,,,,L,0,0-2501-1573,,0-2501-1574,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOYOIN01,"Toyo Ink (Thailand) Co.,Ltd.",FALSE,,130 Moo.9 Wellgrow Industrial,"Estate,Banwua,Bangpakong",Chacherngsao,,24180,Thailand,L,0,038-989099-105,,038-989099,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,2/16/10,0,TRUE,,
LTOYOMA01,"Toyo Machinery (T) Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOYOTA01,Toyota Metro Rent A-Car,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOYOTA02,Toyota Motor Industrial Complex,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOYOTA03,"Toyota Tsusho (Thailand) Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTOYOTA04,Toyota Tsusho Electronics(Thailand) Co.,FALSE,,,,,,,,,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,9/23/08,0,TRUE,,
LTOYOTA06,"Toyota Tsusho Forklift (Thailand) Co.,L",FALSE,K.Kritsana,,,,,,,L,0,02-9865240-3,,02-9865244,flsale-kl@ttfl.co.th,natthawut@ttfl.co.th,3121-0000-0,,K.NATTHAWUT(MAINTENANCE),0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,11/8/11,0,TRUE,,
LTPRASA01,T.Prasartngern,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTPSTOO01,"T.P.S. Tooling Ltd., Part.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTRCENT01,"TRC Enterprise Co., Ltd.",FALSE,,,,,,,,L,0,02-3857277,,02-3857298,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTREATT01,Tre-Atthboon Industry,FALSE,,69/2 MOO 11 PUDTHAMONTHON,SAI 5  NAKHORNPHATHOM,,,,THAILAND,L,0,02-420-0079,,02-431-0175,02-431-0177,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LTRIMIT01,"Trimitr Equipment Co.,Ltd.",FALSE,,28/40 M.4 T.sanoloy,A.Bangbuathong,Nonthaburi,,11110,Thailand,,0,02-9202007-8,,02-9202009,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/2/07,0,TRUE,,
